result_04,team_04,name_04,position_04,champion_id_04,kda_04,kill_influence_04,id,result_05,team_05,name_05,position_05,champion_id_05,kda_05,kill_influence_05,result_14,team_14,name_14,position_14,champion_id_14,kda_14,kill_influence_14,result_15,team_15,name_15,position_15,champion_id_15,kda_15,kill_influence_15
0,0,집공 방관 미포,4,21,4.33,0.57,160,0,0,qie zhan xi yi,5,111,7.0,0.57,1,1,ooi3,4,429,1.18,0.35,1,1,키코하,5,50,1.62,0.35
1,0,졸귀뽀시,4,15,3.38,0.96,164,1,0,yskmismyson,5,53,1.4,0.96,0,1,qsadaeasdz,4,115,0.75,0.27,0,1,swordart7,5,497,2.33,0.27
0,0,XDXDMYBAD,4,523,6.0,0.71,165,0,0,HLE Duro,5,412,1.33,0.71,1,1,asdasdzzxacc,4,429,1.33,0.37,1,1,swordart7,5,497,1.67,0.37
0,0,숨바꼭질,4,429,1.38,0.75,166,0,0,Rose bloomforyou,5,201,2.67,0.75,1,1,DWG Ghost,4,119,0.33,0.23,1,1,NinjaofNinjas,5,111,11.0,0.23
0,0,오징오뀨,4,202,10.5,0.79,167,0,0,xqwasdzxcfre,5,235,4.5,0.79,1,1,weioai,4,523,1.31,0.45,1,1,Croquette,5,412,2.2,0.45
1,0,xiangchu1,4,81,2.5,0.51,168,1,0,마지막 우리,5,43,2.38,0.51,0,1,qingbaoOVO,4,119,1.5,0.53,0,1,Croquette,5,111,8.0,0.53
1,0,NS Jiwoo,4,115,10.5,0.29,169,1,0,한알한알달,5,235,2.4,0.29,0,1,집공 방관 미포,4,21,1.76,0.56,0,1,yskmismyson,5,555,1.0,0.56
1,0,doggo0114,4,360,1.18,0.67,170,1,0,델리델리델리빵,5,497,3.93,0.67,0,1,드럼 기타 보컬,4,157,2.33,0.71,0,1,NS OddEye,5,235,1.95,0.71
0,0,Gen G SIayer,4,222,3.29,0.79,172,0,0,city walk1,5,201,1.76,0.79,1,1,wkeitj,4,429,2.35,0.73,1,1,또 한 해,5,111,0.75,0.73
0,0,weioai,4,498,0.5,0.17,173,0,0,Sup Goliath,5,497,5.0,0.17,1,1,pdxsm3,4,145,5.0,0.56,1,1,lbd3,5,12,2.0,0.56
0,0,wkeitj,4,15,0.8,0.57,174,0,0,협곡피아니스트,5,350,0.33,0.57,1,1,Izichi,4,81,2.0,0.45,1,1,gky3,5,43,14.0,0.45
1,0,XDXDMYBAD,4,523,8.0,0.25,175,1,0,QianBenYing1,5,111,2.8,0.25,0,1,아프리카 러밀,4,222,6.0,0.71,0,1,나이트 에이전트,5,412,4.0,0.71
0,0,LiZhenHaoUZx04,4,202,7.0,0.33,176,0,0,호쇼마린 유튜브,5,432,2.0,0.33,1,1,vven3,4,81,0.43,0.69,1,1,8917,5,526,2.9,0.69
1,0,mubiao,4,429,0.88,0.27,177,1,0,라 코,5,412,2.33,0.27,0,1,LiZhenHaoUZx04,4,145,7.0,0.71,0,1,8917,5,12,4.25,0.71
1,0,xdsnc,4,145,2.2,0.47,178,1,0,제주사는치매청년,5,99,4.5,0.47,0,1,qwehzcjkgweajkaz,4,81,4.29,0.6,0,1,못하기,5,235,3.0,0.6
0,0,G2 Zoro,4,498,3.25,0.48,179,0,0,Pizano,5,497,1.25,0.48,1,1,qwehzcjkgweajkaz,4,145,3.35,0.99,1,1,ntbtd3,5,111,1.78,0.99
1,0,zhulinlin09,4,81,3.0,0.81,180,1,0,xiaocann,5,12,14.0,0.81,0,1,qingbaoOVO,4,145,1.14,0.24,0,1,hyena06,5,526,10.0,0.24
1,0,zxcvbnmlop,4,81,6.67,0.39,181,1,0,hongkong d011,5,235,3.83,0.39,0,1,작고귀엽다,4,115,2.0,0.37,0,1,XDXDMYBAD,5,111,3.8,0.37
0,0,Vetheo1,4,222,2.5,0.21,184,0,0,DDDRXX,5,111,6.0,0.21,1,1,G2 Zoro,4,119,1.0,0.49,1,1,Croquette,5,89,0.64,0.49
0,0,요단강 딱콩,4,81,4.75,0.64,185,0,0,하얗고예쁨,5,518,2.0,0.64,1,1,아프리카 러밀,4,222,2.33,0.43,1,1,QianBenYing1,5,497,2.75,0.43
1,0,LiZhenHaoUZx04,4,523,1.0,0.97,186,1,0,긴장해라케리아,5,497,7.0,0.97,0,1,문지르기,4,222,2.0,0.39,0,1,na ge nan ren,5,526,6.0,0.39
1,0,커피마시지말자,4,115,4.14,0.49,187,1,0,축신맹구,5,235,2.0,0.49,0,1,Gen G Ruler,4,202,2.83,0.44,0,1,thinkkk,5,111,3.17,0.44
0,0,Gen G Ruler,4,202,1.25,0.59,188,0,0,crane de bibi,5,147,6.0,0.59,1,1,Vyan,4,18,1.25,0.21,1,1,DRXVIICHAN,5,350,14.0,0.21
1,0,피그도그,4,15,1.33,0.45,189,1,0,gjgj,5,497,1.67,0.45,0,1,Envywhy,4,81,1.25,0.25,0,1,조금늦은나이,5,12,2.0,0.25
1,0,커피마시지말자,4,222,1.75,0.51,190,1,0,hyena06,5,89,2.62,0.51,0,1,오징오뀨,4,51,1.0,0.47,0,1,소년가장 원딜,5,53,1.17,0.47
1,0,xiangchu1,4,145,0.88,0.31,192,1,0,Khae1,5,111,0.6,0.31,0,1,haoyunpupu,4,15,8.0,0.59,0,1,zaqwxsecdrfv,5,235,7.22,0.59
0,0,무사 비행wxy,4,15,7.0,0.2,193,0,0,Jerma985,5,111,0.6,0.2,1,1,Rin Itoshi,4,498,1.0,0.11,1,1,내 채팅용,5,555,0.54,0.11
1,0,KDF 태윤,4,429,4.14,0.47,194,1,0,타 잔,5,526,4.67,0.47,0,1,블루리쉬잘해요,4,145,1.9,0.43,0,1,우승을 차지하다,5,12,2.57,0.43
1,0,C9 Berserker,4,51,0.5,0.07,195,1,0,우승을 차지하다,5,497,0.75,0.07,0,1,Jchu,4,145,3.69,0.56,0,1,IlIlIlIIlllllIII,5,432,1.0,0.56
0,0,으끄으끄,4,498,2.6,0.41,196,0,0,우승을 차지하다,5,89,4.17,0.41,1,1,sunghyuk39,4,22,9.0,0.43,1,1,IlIlIlIIlllllIII,5,201,6.2,0.43
0,0,Jchu,4,145,4.0,0.71,197,0,0,IlIlIlIIlllllIII,5,12,1.34,0.71,1,1,qsadaeasdz,4,498,3.67,0.89,1,1,우승을 차지하다,5,497,8.0,0.89
1,0,qsadaeasdz,4,429,1.27,0.37,198,1,0,우승을 차지하다,5,89,4.75,0.37,0,1,pdxsm3,4,145,4.25,0.53,0,1,Life1,5,111,3.75,0.53
0,0,channeling,4,429,10.0,0.39,200,0,0,우승을 차지하다,5,526,0.33,0.39,1,1,미소 엄마3,4,22,8.0,0.16,1,1,Shadow Nia,5,201,3.5,0.16
1,0,쿠크다스맛커피,4,498,16.0,0.25,201,1,0,우승을 차지하다,5,3,2.0,0.25,0,1,jia xiang d1,4,18,10.0,0.07,0,1,Bluerzor fanboy,5,12,1.5,0.07
1,0,pdxsm3,4,498,3.67,0.37,202,1,0,우승을 차지하다,5,12,4.0,0.37,0,1,jia xiang d1,4,523,0.75,0.39,0,1,Let me sup,5,526,7.17,0.39
1,0,daoxinwengu1,4,429,4.6,0.55,203,1,0,Lehends,5,53,2.5,0.55,0,1,HLE Duro,4,81,1.62,0.64,0,1,우승을 차지하다,5,201,1.43,0.64
1,0,무사 비행wxy,4,119,4.62,0.75,204,1,0,우승을 차지하다,5,111,4.17,0.75,0,1,HLE Duro,4,202,2.71,0.4,0,1,ninth palace,5,497,4.0,0.4
0,0,BRO Hena,4,145,2.0,0.27,206,0,0,우승을 차지하다,5,3,2.89,0.27,1,1,city walk1,4,498,1.77,0.2,1,1,HLE Duro,5,111,5.0,0.2
0,0, hoekba,4,51,2.0,0.25,207,0,0,haoyunpupu,5,235,1.33,0.25,1,1,C9 Berserker,4,145,0.75,0.07,1,1,우승을 차지하다,5,12,0.75,0.07
1,0,우승을 차지하다,4,115,0.29,0.21,208,1,0,라면이 맛있다,5,497,9.0,0.21,0,1,광동 태윤,4,81,9.0,0.39,0,1,서폿챔추천좀,5,555,0.82,0.39
1,0,BRO Hena,4,498,8.4,0.52,209,1,0,수명단축협곡,5,235,4.0,0.52,0,1,haoyunpupu,4,15,1.0,0.21,0,1,우승을 차지하다,5,3,1.0,0.21
1,0,Like 1999,4,202,0.83,0.12,210,1,0,댕청잇,5,22,1.33,0.12,0,1,SRTSS,4,777,20.0,0.43,0,1,우승을 차지하다,5,3,0.83,0.43
1,0,qsadaeasdz,4,145,12.0,0.57,211,1,0,역천괴,5,555,1.33,0.57,0,1,Like 1999,4,81,2.8,0.15,0,1,우승을 차지하다,5,3,1.33,0.15
1,0,으끄으끄,4,145,0.83,0.48,212,1,0,IlIlIlIIlllllIII,5,53,2.5,0.48,0,1,채팅참기챌린지,4,15,1.33,0.09,0,1,우승을 차지하다,5,3,0.5,0.09
1,0,우승을 차지하다,4,115,0.33,0.27,213,1,0,수명단축협곡,5,235,5.0,0.27,0,1,으끄으끄,4,29,4.0,0.21,0,1,Honpi,5,497,10.0,0.21
0,0,qingbaoOVO,4,145,0.7,0.23,214,0,0,huyaqingchen,5,201,3.0,0.23,1,1,포소포소,4,18,9.0,0.41,1,1,ntbtd3,5,12,6.0,0.41
0,0,override3,4,29,4.4,0.4,215,0,0,포소포소,5,526,2.29,0.4,1,1,йico йico йi,4,222,2.86,0.73,1,1,Enchantedd,5,201,4.17,0.73
1,0,포소포소,4,360,4.33,0.99,216,1,0,DDDRXX,5,12,3.1,0.99,0,1,신이 되는 길요,4,429,1.0,0.16,0,1,Dorian3,5,79,3.33,0.16
1,0,jia xiang di,4,221,3.5,0.51,217,1,0,DDDRXX,5,497,4.33,0.51,0,1,졸귀뽀시,4,145,1.33,0.27,0,1,포소포소,5,526,12.0,0.27
0,0,무사 비행wxy,4,429,0.43,0.79,218,0,0,Lotsoo,5,888,1.29,0.79,1,1,aaaddddd,4,360,2.4,0.41,1,1,포소포소,5,526,2.57,0.41
1,0,xierr,4,119,5.5,0.48,219,1,0,포소포소,5,526,5.67,0.48,0,1,Lactea Rx,4,145,8.0,0.72,0,1,gxh3,5,53,4.7,0.72
0,0,커피마시지말자,4,51,2.31,0.57,220,0,0,DlNGKING,5,74,1.75,0.57,1,1,Lucky WhaleShark,4,81,1.88,0.45,1,1,포소포소,5,526,3.6,0.45
0,0,청출어람3,4,145,1.17,0.21,221,0,0,루리레라,5,53,2.0,0.21,1,1,뚱땡뚱땡뚱,4,360,6.33,0.35,1,1,포소포소,5,526,2.17,0.35
0,0,퇴역중사프로지망,4,69,2.48,0.92,222,0,0,포소포소,5,526,2.67,0.92,1,1,Gen G Ruler,4,145,3.33,0.27,1,1,의빈아현생을살자,5,147,0.8,0.27
0,0,포소포소,4,157,0.75,0.91,223,0,0,먹고살게해주세요,5,497,5.79,0.91,1,1,RADAR1,4,145,30.0,0.53,1,1,의빈아현생을살자,5,888,1.2,0.53
0,0,포소포소,4,222,1.11,0.55,224,0,0,Harambe,5,432,1.71,0.55,1,1,심찬규,4,81,7.0,0.68,1,1,carrryy,5,555,2.17,0.68
0,0,포소포소,4,360,1.14,0.79,225,0,0,city walk1,5,111,5.5,0.79,1,1,LSB Diable,4,429,1.09,0.64,1,1,JeongHoon Lee,5,412,0.9,0.64
1,0,haoyunpupu,4,15,4.2,0.37,227,1,0,DDDRXX,5,497,1.1,0.37,0,1,포소포소,4,360,2.86,0.56,0,1,JeongHoon Lee,5,12,0.67,0.56
0,0,포소포소,4,126,4.67,0.4,228,0,0,아이고오오오오오,5,12,6.0,0.4,1,1,LSB Diable,4,145,3.5,0.77,1,1,Seven,5,497,2.05,0.77
1,0,포소포소,4,15,15.0,0.49,230,1,0,Harambe,5,235,11.0,0.49,0,1,Zereal,4,115,2.5,0.43,0,1,이영선fan,5,555,2.67,0.43
1,0,포소포소,4,110,0.6,0.37,231,1,0,xiao ting bao 3,5,526,1.25,0.37,0,1,곰이마늘을먹는다,4,145,4.5,0.83,0,1,Deer3,5,12,6.44,0.83
0,0,블루리쉬잘해요,4,15,5.5,0.43,232,0,0,aowamzosq,5,497,0.88,0.43,1,1,포소포소,4,110,0.67,0.21,1,1,Twitch 전이콜,5,3,0.0,0.21
0,0,포소포소,4,67,1.75,0.73,233,0,0,na ge nan ren,5,526,2.0,0.73,1,1,광동 태윤,4,429,11.0,0.47,1,1,꺾인 마음,5,16,3.17,0.47
0,0,Rose bloomforyou,4,523,0.0,0.0,234,0,0,mikar,5,68,0.0,0.0,0,1,SPANISH AUTOTACK,4,222,0.0,0.0,0,1,간디도롤하면폭력,5,58,0.0,0.0
0,0,창원 대학병원,4,81,2.0,0.27,235,0,0,thinkkk,5,12,3.0,0.27,1,1,йico йico йi,4,222,7.0,0.17,1,1,bountyxd,5,111,0.8,0.17
1,0,йico йico йi,4,222,5.0,0.45,236,1,0,밥많이먹는다,5,412,1.58,0.45,0,1,oyaxi,4,81,3.75,0.56,0,1,모딱민,5,80,3.76,0.56
1,0,결 혼,4,222,3.55,0.44,237,1,0,맛있게지기,5,111,6.0,0.44,0,1,창원 대학병원,4,81,1.42,0.21,0,1,Attack 0n Titan,5,201,0.75,0.21
1,0,piop5,4,18,1.38,0.72,238,1,0,Twitch 전이콜,5,3,3.6,0.72,0,1,집공 방관 미포,4,21,2.62,0.68,0,1,lbd3,5,12,1.42,0.68
0,0,xi1,4,110,1.8,0.63,239,0,0,DK Jinbeom,5,888,5.0,0.63,1,1,초카와이나나쿤,4,429,1.33,0.71,1,1,wuuf wuuf,5,12,4.25,0.71
0,0,city walk1,4,523,1.67,0.37,240,0,0,zzzxxxcccvvvbbb,5,117,2.5,0.37,1,1,qingbaoOVO,4,498,3.91,0.79,1,1,lbd3,5,497,1.83,0.79
0,0,hfy,4,145,2.0,0.11,241,0,0,fogao 4 boca,5,111,2.5,0.11,1,1,daoxinsomok1ng,4,523,1.33,0.19,1,1,shunjian,5,412,0.29,0.19
1,0,qsadaeasdz,4,145,8.67,0.71,242,1,0,huyaqingchen,5,526,3.43,0.71,0,1,Shiy2,4,429,3.25,0.35,0,1,BRO Pollu,5,12,1.75,0.35
1,0,Chang Min ,4,69,1.37,0.56,243,1,0,zzibaby,5,9,16.0,0.56,0,1,꿈의성지,4,51,6.0,0.77,0,1,xiaoyue7,5,12,1.75,0.77
0,0,무사 비행wxy,4,429,1.33,0.47,244,0,0,Adamdam BDS,5,53,1.83,0.47,1,1,커피마시지말자,4,18,1.33,0.24,1,1,xiao ting bao 3,5,526,1.88,0.24
0,0,거듭 공격하다,4,145,1.5,0.85,246,0,0,KEYL272,5,12,3.81,0.85,1,1,ToongE,4,236,3.0,0.39,1,1,잎줄기,5,53,3.67,0.39
0,0,상식적으로,4,51,9.0,0.39,247,0,0,서폿챔추천좀,5,555,2.75,0.39,1,1,65b08fda7d1a,4,429,0.83,0.2,1,1,리퀴드 코어장전,5,12,1.4,0.2
0,0,푸른 갈대,4,498,2.33,0.17,248,0,0,qweasdfqwe,5,497,1.0,0.17,1,1,pasts,4,145,17.0,0.65,1,1,아아아안녕파이팅,5,12,4.33,0.65
1,0,Deft DK,4,236,5.18,0.56,249,1,0,Chu성훈,5,526,0.96,0.56,0,1,n1u123,4,145,0.33,0.15,0,1,Let me sup,5,111,0.83,0.15
1,0,숨바꼭질,4,221,2.5,0.39,250,1,0,huyaqingchen,5,53,10.0,0.39,0,1,매일운동하는사람,4,429,6.0,0.64,0,1,쨩구마을,5,497,8.0,0.64
0,0,08쥐띠Zi존원딜zz,4,429,1.0,0.31,251,0,0,IgNar,5,526,0.25,0.31,1,1,문지르기,4,145,6.0,0.29,1,1,dd1d,5,412,1.0,0.29
1,0,asdasdzzxacc,4,429,0.82,0.88,252,1,0,TSM Bugi,5,80,4.2,0.88,0,1,Rin Itoshi,4,523,10.5,0.69,0,1,cure heart,5,875,1.69,0.69
0,0,역경지수가높다,4,145,12.0,0.31,253,0,0,말좀들어라말좀,5,3,1.25,0.31,1,1,아이린,4,498,1.0,0.51,1,1,Lehends,5,12,1.0,0.51
1,0,Gen G samD,4,429,5.75,0.59,254,1,0,Rascal,5,526,5.75,0.59,0,1,jusaka,4,145,1.75,0.28,0,1,DDDRXX,5,12,4.5,0.28
1,0,G2 Humanoid,4,81,2.4,0.84,255,1,0,IIIIlIlIlIlIlI,5,89,1.39,0.84,0,1,keep think,4,222,2.8,0.33,0,1,Lotsoo,5,412,1.14,0.33
0,0,qweasdfqwe,4,15,2.0,0.48,256,0,0,QianBenYing1,5,497,0.8,0.48,1,1,Cloud nine0,4,222,7.0,0.89,1,1,나이트 에이전트,5,89,4.53,0.89
0,0,해강고 원딜,4,119,27.0,0.83,258,0,0,QianBenYing1,5,89,2.0,0.83,1,1,Hype1,4,429,1.25,0.6,1,1,ntbtd3,5,111,0.62,0.6
1,0,아프리카 러밀,4,222,5.0,0.63,260,1,0,먹고살게해주세요,5,12,5.14,0.63,0,1,hold me0,4,145,2.0,0.27,0,1,Enchantedd,5,497,1.17,0.27
0,0,비아비아 ,4,145,3.5,0.48,261,0,0,서링서링,5,555,1.55,0.48,1,1,ooi3,4,498,1.2,0.56,1,1,Dorian3,5,497,2.17,0.56
0,0,창원 대학병원,4,81,2.0,0.55,262,0,0,thinkkk,5,497,11.5,0.55,1,1,ooi3,4,145,3.2,0.13,1,1,Dorian3,5,526,1.2,0.13
0,0,롤팡팀 원딜,4,895,4.0,0.95,263,0,0,원챔유저세나,5,235,5.67,0.95,1,1,잠자는 일반인,4,115,1.17,0.48,1,1,8917,5,497,6.75,0.48
1,0,해강고 원딜,4,96,6.33,0.73,264,1,0,예빈누나 미쳤다 ,5,902,1.43,0.73,0,1,dddwan,4,429,0.88,0.68,0,1,루리레라,5,518,1.5,0.68
0,0,포퉁이,4,429,24.0,0.51,265,0,0,루리레라,5,518,1.0,0.51,1,1,zhang shun fei 2,4,119,5.25,0.61,1,1,xiao q1ng shen,5,526,2.5,0.61
0,0,Mountain Sea,4,429,3.33,0.21,266,0,0,상처꽃,5,12,0.62,0.21,1,1,BRO Enosh,4,110,3.0,0.33,1,1,Rikishi,5,235,4.0,0.33
0,0,zxzxyxyxyzxyy,4,429,7.5,0.45,267,0,0,Peaky BIinder,5,497,2.75,0.45,1,1,rehpyc,4,115,0.25,0.32,1,1,Deer3,5,12,9.0,0.32
0,0,롤팡팀 원딜,4,429,9.0,0.65,268,0,0,Peaky BIinder,5,497,5.91,0.65,1,1,Mid Pungyeon,4,222,1.0,0.32,1,1,jia xian9 di,5,902,0.67,0.32
1,0,초카와이나나쿤,4,110,1.83,0.92,270,1,0,Sup Goliath,5,497,3.08,0.92,0,1,jusaka,4,222,3.14,0.69,0,1,xxxxxm,5,526,6.67,0.69
0,0,ji tui fan,4,145,3.0,0.81,271,0,0,아프리카 러밀,5,497,3.33,0.81,1,1,마지막 두달,4,498,3.4,0.4,1,1,wendian99,5,526,1.0,0.4
0,0,Jchu,4,29,2.5,0.23,272,0,0,gweqoiuj,5,53,1.25,0.23,1,1,롤팡팀 원딜,4,222,5.0,0.45,1,1,Lotsoo,5,412,6.0,0.45
0,0,gweqoiuj,4,360,20.0,0.65,273,0,0,펭 무,5,555,1.5,0.65,1,1,blue the wizard,4,145,1.5,0.57,1,1,bountyxd,5,111,2.8,0.57
0,0,숨바꼭질,4,145,13.0,0.39,274,0,0,Rikishi,5,78,4.2,0.39,1,1,난성공,4,429,2.57,1.0,1,1,알쿵이달쿵,5,111,2.7,1.0
0,0,리퀴드 코어장전,4,81,1.71,0.68,275,0,0,Hoxpi,5,497,13.0,0.68,1,1,npc 1607,4,202,0.57,0.41,1,1,Rikishi,5,518,1.39,0.41
0,0,what is freedom,4,222,2.5,0.64,276,0,0,BRO Pollu,5,201,0.96,0.64,1,1,apex1v1solo,4,221,3.25,0.33,1,1,Croquette,5,53,1.67,0.33
0,0,city walk1,4,145,5.25,0.37,277,0,0,daoxinsomoking,5,12,1.5,0.37,1,1,결 혼,4,429,6.0,0.2,1,1,여긴중국서버인가,5,201,0.76,0.2
0,0,city walk1,4,145,2.4,0.36,278,0,0,HLE Duro,5,53,6.0,0.36,1,1,sry team my bad,4,223,3.62,0.63,1,1,LSB Diable,5,235,1.14,0.63
1,0,city walk1,4,145,7.0,0.12,279,1,0,sry team my bad,5,497,6.0,0.12,0,1,피그차이나,4,18,1.0,0.15,0,1,ntbtd3,5,12,0.0,0.15
0,0,NS Sounda,4,115,0.5,0.29,280,0,0,Seven,5,497,15.0,0.29,1,1,byz3,4,360,27.0,0.25,1,1,차돌이슈,5,12,6.0,0.25
0,0,Bad End,4,15,3.5,0.23,281,0,0,Golden Guardians,5,43,0.28,0.23,1,1,Ego Battle,4,222,19.67,0.43,1,1,헤이스트,5,111,0.4,0.43
1,0,김빵덕1,4,145,1.29,0.52,282,1,0,Mla3,5,111,1.43,0.52,0,1,aaaddddd,4,22,3.33,0.63,0,1,렝가레넥톤볼베,5,117,6.67,0.63
1,0,에이 R 티,4,22,2.33,1.0,283,1,0,Lotsoo,5,902,4.04,1.0,0,1,OIO62O54O6O,4,81,2.5,0.56,0,1,G2 Smoker,5,432,1.11,0.56
0,0,NS OddEye,4,202,1.0,0.57,284,0,0,kaokaokaokaokaoa,5,555,1.0,0.57,1,1,noobnoobzz,4,22,1.0,0.56,1,1,날개 크리보Lv1,5,412,2.75,0.56
1,0,바이탈,4,145,0.5,0.43,285,1,0,xiaocann,5,526,10.5,0.43,0,1,HLE Pyeonsik,4,429,1.4,0.12,0,1,round 1 king,5,518,0.75,0.12
1,0,바이탈,4,15,2.6,0.21,286,1,0,동냥아치,5,117,4.5,0.21,0,1,G1psyDanger,4,420,6.0,0.92,0,1,Chinata,5,12,2.8,0.92
1,0,sensensen,4,115,2.8,0.65,287,1,0,Dorian3,5,12,1.43,0.65,0,1,퇴역중사프로지망,4,69,3.92,0.95,0,1,thinkkk,5,526,3.33,0.95
0,0,Nostalgic memory,4,498,3.88,0.73,288,0,0,Dorian3,5,555,1.0,0.73,1,1,G2 Zoro,4,145,0.67,0.57,1,1,렐복치,5,526,3.0,0.57
0,0,타 잔,4,15,1.0,0.15,289,0,0,못하기,5,117,0.4,0.15,1,1,Let u in,4,145,7.12,0.44,1,1,사람 안 믿어,5,12,1.0,0.44
0,0,전시우 07,4,498,1.86,0.68,290,0,0,루시우스의 하인,5,497,4.63,0.68,1,1,bnnae,4,145,2.17,0.59,1,1,맛있게지기,5,526,1.5,0.59
0,0,Wafflebrother,4,50,5.36,0.47,291,0,0,댕청잇,5,53,2.25,0.47,1,1,으끄으끄,4,157,6.0,0.29,1,1,C9 ZVENN,5,497,8.0,0.29
1,0,jla xiang di,4,51,5.0,0.27,292,1,0,thinkkk,5,235,3.33,0.27,0,1,유돗개,4,74,1.0,0.07,0,1,DODARI,5,432,1.0,0.07
1,0,아프리카 러밀,4,15,2.12,0.57,294,1,0,050918,5,497,3.0,0.57,0,1,йico йico йi,4,81,4.4,0.69,0,1,kk2dd,5,12,5.0,0.69
1,0,창원 대학병원,4,498,3.0,0.27,295,1,0,Deer3,5,497,6.6,0.27,0,1,비아비아 ,4,145,6.0,0.13,0,1,BRO Rookies,5,53,0.75,0.13
0,0,Ego Battle,4,429,1.0,0.28,296,0,0,BRO A SUP,5,555,1.62,0.28,1,1,yucca입니다,4,222,13.0,0.75,1,1,Mountain Sea,5,235,3.89,0.75
1,0,커피마시지말자,4,145,1.0,0.43,299,1,0,펭 무,5,555,1.38,0.43,0,1,Enchantedd,4,115,2.75,0.81,0,1,Lotsoo,5,89,1.43,0.81
0,0,HLE Lure,4,523,5.25,0.73,300,0,0,na ge nan ren,5,12,2.33,0.73,1,1,KDF 태윤,4,222,7.0,0.17,1,1,Let me sup,5,497,2.0,0.17
1,0,zxcvbnmlop,4,81,6.0,0.51,301,1,0,Harambe,5,432,0.94,0.51,0,1,Lucky WhaleShark,4,429,0.67,0.09,0,1,Amadeus1,5,111,0.4,0.09
0,0,melody2,4,81,7.5,0.64,302,0,0,Harambe,5,432,0.17,0.64,1,1,zxcvbnmlop,4,51,1.8,0.45,1,1,bountyxd,5,902,1.04,0.45
0,0,나르는나름싫어,4,18,3.33,0.23,303,0,0,jia xian9 di,5,526,1.12,0.23,1,1,Lucky WhaleShark,4,115,6.0,0.28,1,1,Amadeus1,5,48,3.5,0.28
1,0,나르는나름싫어,4,81,3.5,0.25,304,1,0,할까말까할땐할까,5,517,8.0,0.25,0,1,눈 속이기,4,15,5.0,0.41,0,1,못가못가,5,50,4.38,0.41
0,0,BTS JHIN,4,202,6.0,0.37,305,0,0,BRO A SUP,5,43,1.67,0.37,1,1,Falling cold,4,81,4.5,0.27,1,1,IIIIlIlIlIlIlI,5,3,0.5,0.27
0,0,아프리카 러밀,4,202,1.17,0.21,306,0,0,날개 크리보Lv1,5,432,1.0,0.21,1,1,킬러톱,4,30,11.5,0.71,1,1,Yaozy,5,235,5.5,0.71
1,0,Daydreamer d,4,498,1.33,0.37,307,1,0,1325654632168,5,497,10.0,0.37,0,1,addong,4,145,1.67,0.17,0,1,쪼로니,5,518,3.5,0.17
1,0,piop5,4,429,2.25,0.85,308,1,0,Rif1e,5,111,4.67,0.85,0,1,pig컬,4,222,0.4,0.27,0,1,리안 Ryan,5,12,6.33,0.27
0,0,piop5,4,222,2.2,0.24,309,0,0,jia xian9 di,5,902,1.43,0.24,1,1,비아비아 ,4,145,2.89,0.51,1,1,리안 Ryan,5,53,12.0,0.51
0,0,오징오뀨,4,81,1.17,0.31,310,0,0,huyaqingchen,5,111,1.78,0.31,1,1,Jchu,4,145,10.0,0.49,1,1,먹고살게해주세요,5,12,4.33,0.49
0,0,오징오뀨,4,29,12.0,0.2,311,0,0,C9 ZVENN,5,12,7.0,0.2,1,1,Gen G SIayer,4,523,1.17,0.49,1,1,huyaqingchen,5,412,5.0,0.49
0,0,XDXDMYBAD,4,222,3.0,0.04,312,0,0,xiaocann,5,12,0.5,0.04,1,1,오징오뀨,4,429,1.17,0.52,1,1,BRO A SUP,5,111,7.0,0.52
1,0,Gen G SIayer,4,222,4.86,0.39,313,1,0,huyaqingchen,5,117,0.6,0.39,0,1,오징오뀨,4,110,1.0,0.15,0,1,먹고살게해주세요,5,111,2.0,0.15
0,0,Bbvoy,4,22,0.6,0.31,314,0,0,godeppin,5,201,3.5,0.31,1,1,오징오뀨,4,429,1.0,0.16,1,1,thinkkk,5,235,0.0,0.16
1,0,DK Rahel,4,895,9.0,0.17,315,1,0,오징오뀨,5,16,15.0,0.17,0,1,xiangchu1,4,15,12.75,0.41,0,1,Rascal,5,12,12.0,0.41
1,0,오징오뀨,4,15,1.14,0.43,316,1,0,moyan3,5,12,21.0,0.43,0,1,Like 1999,4,222,1.2,0.27,0,1,HLE Duro,5,412,18.0,0.27
1,0,오징오뀨,4,222,1.33,0.17,317,1,0,섹 지,5,25,18.0,0.17,0,1,weioai,4,523,0.83,0.13,0,1,장미장미,5,12,11.0,0.13
1,0,오징오뀨,4,110,2.75,0.35,318,1,0,wutiaowu,5,526,7.0,0.35,0,1,해강고 원딜,4,429,8.86,0.59,0,1,wuhanshuaige,5,111,9.0,0.59
0,0,오징오뀨,4,81,2.12,0.92,319,0,0,xiaocann,5,235,5.0,0.92,1,1,gweqoiuj,4,523,2.75,0.43,1,1,TraytoN,5,497,3.17,0.43
0,0,비아비아 ,4,15,2.75,0.68,320,0,0,bountyxd,5,201,3.0,0.68,1,1,Jchu,4,145,7.67,0.71,1,1,mv6,5,12,3.17,0.71
1,0,롤조아 롤미워,4,18,2.25,0.41,322,1,0,thinkkk,5,526,1.2,0.41,0,1,비아비아 ,4,145,4.93,0.63,0,1,hongkong d011,5,412,0.6,0.63
